timestamp,open,high,low,close,volume
2026-03-25 11:30:00+00:00,1.3375,1.339,1.3341,1.3356,142652.9
2026-03-25 11:45:00+00:00,1.3354,1.3378,1.3305,1.3361,135993.8
2026-03-25 12:00:00+00:00,1.3361,1.3378,1.3344,1.3347,132343.0
2026-03-25 12:15:00+00:00,1.3346,1.3373,1.3326,1.3368,117671.5
2026-03-25 12:30:00+00:00,1.3369,1.3391,1.3357,1.3381,95379.3
2026-03-25 12:45:00+00:00,1.3381,1.34,1.3358,1.3373,100333.8
2026-03-25 13:00:00+00:00,1.3373,1.3407,1.3326,1.3395,261139.8
2026-03-25 13:15:00+00:00,1.3394,1.3398,1.3374,1.3394,87637.3
2026-03-25 13:30:00+00:00,1.3393,1.3404,1.3381,1.3389,94999.0
2026-03-25 13:45:00+00:00,1.339,1.3456,1.339,1.3434,456213.1
2026-03-25 14:00:00+00:00,1.3435,1.3439,1.341,1.3411,163968.5
2026-03-25 14:15:00+00:00,1.3411,1.3478,1.3397,1.3403,328782.0
2026-03-25 14:30:00+00:00,1.3403,1.3416,1.3403,1.3409,59390.4
2026-03-25 14:45:00+00:00,1.3409,1.3485,1.3403,1.3426,290580.2
2026-03-25 15:00:00+00:00,1.3427,1.3474,1.3423,1.3441,241094.8
2026-03-25 15:15:00+00:00,1.344,1.3454,1.3397,1.343,225858.2
2026-03-25 15:30:00+00:00,1.343,1.3444,1.3367,1.3397,231968.8
2026-03-25 15:45:00+00:00,1.3397,1.3404,1.3291,1.3308,479380.0
2026-03-25 16:00:00+00:00,1.3308,1.3343,1.3284,1.3339,238997.7
2026-03-25 16:15:00+00:00,1.3339,1.3392,1.3317,1.3342,330133.4
2026-03-25 16:30:00+00:00,1.3343,1.3357,1.3326,1.3344,126190.0
2026-03-25 16:45:00+00:00,1.3344,1.3355,1.3323,1.3339,106192.9
2026-03-25 17:00:00+00:00,1.3338,1.3362,1.3319,1.3328,75243.0
2026-03-25 17:15:00+00:00,1.3328,1.3337,1.3314,1.333,82520.9
2026-03-25 17:30:00+00:00,1.333,1.333,1.3286,1.3297,115549.0
2026-03-25 17:45:00+00:00,1.3298,1.331,1.3269,1.3281,101477.2
2026-03-25 18:00:00+00:00,1.3281,1.3301,1.3268,1.3296,64795.0
2026-03-25 18:15:00+00:00,1.3296,1.3302,1.3285,1.3286,33340.7
2026-03-25 18:30:00+00:00,1.3286,1.3288,1.327,1.3272,40503.4
2026-03-25 18:45:00+00:00,1.3272,1.3294,1.327,1.3293,63604.9
2026-03-25 19:00:00+00:00,1.3293,1.3322,1.3265,1.3279,149555.8
2026-03-25 19:15:00+00:00,1.3278,1.3292,1.3261,1.3288,80871.0
2026-03-25 19:30:00+00:00,1.3289,1.3294,1.3268,1.3268,48684.2
2026-03-25 19:45:00+00:00,1.3269,1.3276,1.3259,1.3276,35776.6
2026-03-25 20:00:00+00:00,1.3276,1.3294,1.3261,1.3289,58393.0
2026-03-25 20:15:00+00:00,1.3288,1.3298,1.3263,1.3265,53821.7
2026-03-25 20:30:00+00:00,1.3266,1.3296,1.326,1.3289,56883.4
2026-03-25 20:45:00+00:00,1.3289,1.3292,1.3268,1.3282,35795.7
2026-03-25 21:00:00+00:00,1.3282,1.3295,1.3253,1.326,126849.5
2026-03-25 21:15:00+00:00,1.3259,1.3277,1.3255,1.3269,39351.9
2026-03-25 21:30:00+00:00,1.327,1.3291,1.3256,1.3283,24219.8
2026-03-25 21:45:00+00:00,1.3284,1.3288,1.3279,1.3285,14580.3
2026-03-25 22:00:00+00:00,1.3284,1.3286,1.3257,1.3285,59350.9
2026-03-25 22:15:00+00:00,1.3286,1.3299,1.3284,1.3287,36789.3
2026-03-25 22:30:00+00:00,1.3287,1.3322,1.3287,1.3299,108058.5
2026-03-25 22:45:00+00:00,1.3299,1.3305,1.3286,1.3305,33881.6
2026-03-25 23:00:00+00:00,1.3305,1.3307,1.329,1.3293,32517.3
2026-03-25 23:15:00+00:00,1.3292,1.3301,1.3282,1.3294,22709.6
2026-03-25 23:30:00+00:00,1.3295,1.3295,1.3262,1.3268,56538.2
2026-03-25 23:45:00+00:00,1.3268,1.3284,1.3264,1.3279,50618.1
2026-03-26 00:00:00+00:00,1.3278,1.3293,1.327,1.328,102286.5
2026-03-26 00:15:00+00:00,1.328,1.328,1.322,1.3233,378482.8
2026-03-26 00:30:00+00:00,1.3232,1.3279,1.3214,1.3252,166723.1
2026-03-26 00:45:00+00:00,1.3252,1.3255,1.3205,1.3218,135538.7
2026-03-26 01:00:00+00:00,1.3218,1.3226,1.3193,1.3211,82771.8
2026-03-26 01:15:00+00:00,1.3211,1.3231,1.3211,1.3221,49597.2
2026-03-26 01:30:00+00:00,1.322,1.324,1.3213,1.3218,99343.7
2026-03-26 01:45:00+00:00,1.3217,1.3252,1.3199,1.3231,241063.3
2026-03-26 02:00:00+00:00,1.3231,1.3233,1.3215,1.323,83120.4
2026-03-26 02:15:00+00:00,1.323,1.323,1.3184,1.32,130590.4
2026-03-26 02:30:00+00:00,1.3199,1.3211,1.3178,1.3197,93766.0
2026-03-26 02:45:00+00:00,1.3196,1.3236,1.3196,1.3236,52648.9
2026-03-26 03:00:00+00:00,1.3235,1.3235,1.3196,1.3232,88924.3
2026-03-26 03:15:00+00:00,1.3231,1.3231,1.3166,1.3172,110587.7
2026-03-26 03:30:00+00:00,1.3172,1.3194,1.3165,1.3166,58615.6
2026-03-26 03:45:00+00:00,1.3166,1.3189,1.3161,1.3176,96105.8
2026-03-26 04:00:00+00:00,1.3175,1.3185,1.3161,1.3181,72176.5
2026-03-26 04:15:00+00:00,1.3181,1.3181,1.3074,1.3125,533431.0
2026-03-26 04:30:00+00:00,1.3125,1.3142,1.3122,1.3122,67601.2
2026-03-26 04:45:00+00:00,1.3122,1.3139,1.3121,1.3122,61500.5
2026-03-26 05:00:00+00:00,1.3123,1.3146,1.3119,1.3135,138820.1
2026-03-26 05:15:00+00:00,1.3135,1.3155,1.3058,1.3068,347580.8
2026-03-26 05:30:00+00:00,1.3067,1.3099,1.304,1.3049,109996.7
2026-03-26 05:45:00+00:00,1.3049,1.3075,1.3031,1.3059,195706.9
2026-03-26 06:00:00+00:00,1.3058,1.3083,1.3051,1.3082,87434.8
2026-03-26 06:15:00+00:00,1.3083,1.31,1.3046,1.3068,82016.7
2026-03-26 06:30:00+00:00,1.3068,1.3074,1.3061,1.3064,63113.8
2026-03-26 06:45:00+00:00,1.3064,1.307,1.3045,1.3063,48052.2
2026-03-26 07:00:00+00:00,1.3062,1.3096,1.3058,1.3085,200839.0
2026-03-26 07:15:00+00:00,1.3086,1.3094,1.3064,1.3066,78965.7
2026-03-26 07:30:00+00:00,1.3066,1.3083,1.3063,1.3072,64075.4
2026-03-26 07:45:00+00:00,1.3072,1.3093,1.3071,1.3084,56434.7
2026-03-26 08:00:00+00:00,1.3084,1.3113,1.307,1.3094,107410.3
2026-03-26 08:15:00+00:00,1.3095,1.3107,1.3088,1.3095,89725.9
2026-03-26 08:30:00+00:00,1.3096,1.3101,1.3031,1.3041,98062.8
2026-03-26 08:45:00+00:00,1.3042,1.306,1.3018,1.3045,167511.6
2026-03-26 09:00:00+00:00,1.3044,1.3079,1.3026,1.3042,119987.9
2026-03-26 09:15:00+00:00,1.3043,1.3047,1.2964,1.3006,202100.8
2026-03-26 09:30:00+00:00,1.3005,1.3006,1.2933,1.2958,303041.8
2026-03-26 09:45:00+00:00,1.2959,1.297,1.2948,1.297,71866.3
2026-03-26 10:00:00+00:00,1.297,1.2978,1.2947,1.2966,127101.5
2026-03-26 10:15:00+00:00,1.2966,1.2995,1.2966,1.2988,51308.9
2026-03-26 10:30:00+00:00,1.2987,1.2987,1.2887,1.2901,206367.4
2026-03-26 10:45:00+00:00,1.29,1.293,1.29,1.2926,70349.7
2026-03-26 11:00:00+00:00,1.2927,1.294,1.2914,1.2917,77953.2
2026-03-26 11:15:00+00:00,1.2916,1.2921,1.289,1.2898,64911.8
2026-03-26 11:30:00+00:00,1.2898,1.2932,1.2892,1.2898,350043.3
2026-03-26 11:45:00+00:00,1.2897,1.2911,1.2878,1.2885,59595.1
2026-03-26 12:00:00+00:00,1.2884,1.2904,1.2866,1.2872,150079.8
2026-03-26 12:15:00+00:00,1.2873,1.289,1.2862,1.2889,360072.1
2026-03-26 12:30:00+00:00,1.289,1.2902,1.2871,1.2893,77911.7
2026-03-26 12:45:00+00:00,1.2893,1.2916,1.2888,1.2912,46510.9
2026-03-26 13:00:00+00:00,1.2912,1.2915,1.2889,1.2905,61934.6
2026-03-26 13:15:00+00:00,1.2905,1.2916,1.2876,1.2885,82723.3
2026-03-26 13:30:00+00:00,1.2886,1.2902,1.286,1.2901,112554.5
2026-03-26 13:45:00+00:00,1.2902,1.2941,1.2878,1.2885,134619.0
2026-03-26 14:00:00+00:00,1.2885,1.2907,1.2878,1.2893,86846.9
2026-03-26 14:15:00+00:00,1.2893,1.2908,1.2866,1.2878,83513.1
2026-03-26 14:30:00+00:00,1.2877,1.2904,1.2867,1.2869,84646.5
2026-03-26 14:45:00+00:00,1.2869,1.2901,1.2841,1.289,291474.9
2026-03-26 15:00:00+00:00,1.2891,1.2898,1.2849,1.285,116519.3
2026-03-26 15:15:00+00:00,1.285,1.2864,1.2836,1.284,138943.6
2026-03-26 15:30:00+00:00,1.284,1.2847,1.2801,1.282,191510.2
2026-03-26 15:45:00+00:00,1.2821,1.2841,1.2818,1.2835,76644.1
2026-03-26 16:00:00+00:00,1.2835,1.2856,1.2821,1.2839,206827.1
2026-03-26 16:15:00+00:00,1.284,1.2859,1.2825,1.2853,98144.3
2026-03-26 16:30:00+00:00,1.2852,1.2868,1.2846,1.2861,91718.5
2026-03-26 16:45:00+00:00,1.2861,1.2871,1.2838,1.284,82968.0
2026-03-26 17:00:00+00:00,1.2841,1.285,1.2823,1.2834,148637.2
2026-03-26 17:15:00+00:00,1.2833,1.2855,1.2832,1.2844,84118.6
2026-03-26 17:30:00+00:00,1.2844,1.2847,1.2829,1.2837,95795.1
2026-03-26 17:45:00+00:00,1.2837,1.2837,1.2778,1.2798,212172.4
2026-03-26 18:00:00+00:00,1.2796,1.2811,1.2772,1.2803,104840.6
2026-03-26 18:15:00+00:00,1.2804,1.2804,1.2761,1.2778,157877.8
2026-03-26 18:30:00+00:00,1.2778,1.2784,1.2771,1.2778,64042.4
2026-03-26 18:45:00+00:00,1.2778,1.2782,1.2771,1.2773,65456.5
2026-03-26 19:00:00+00:00,1.2772,1.2782,1.2757,1.2767,172937.1
2026-03-26 19:15:00+00:00,1.2768,1.2769,1.2719,1.2738,197245.2
2026-03-26 19:30:00+00:00,1.2738,1.2749,1.2718,1.2734,115004.6
2026-03-26 19:45:00+00:00,1.2734,1.2741,1.2715,1.2719,122789.4
2026-03-26 20:00:00+00:00,1.2719,1.2849,1.2707,1.2813,617082.2
2026-03-26 20:15:00+00:00,1.2814,1.2836,1.2787,1.2789,239957.7
2026-03-26 20:30:00+00:00,1.2789,1.2796,1.2755,1.2757,132091.7
2026-03-26 20:45:00+00:00,1.2757,1.2757,1.2705,1.2726,180034.0
2026-03-26 21:00:00+00:00,1.2726,1.2779,1.2707,1.2777,212247.1
2026-03-26 21:15:00+00:00,1.2777,1.2799,1.2763,1.2777,128890.6
2026-03-26 21:30:00+00:00,1.2777,1.2777,1.273,1.2736,79134.8
2026-03-26 21:45:00+00:00,1.2737,1.2742,1.2712,1.2712,81399.9
2026-03-26 22:00:00+00:00,1.2713,1.2765,1.2707,1.2712,284301.3
2026-03-26 22:15:00+00:00,1.2713,1.2726,1.2703,1.2706,115998.2
2026-03-26 22:30:00+00:00,1.2706,1.2715,1.2695,1.2709,102728.5
2026-03-26 22:45:00+00:00,1.2709,1.272,1.268,1.2699,187011.4
2026-03-26 23:00:00+00:00,1.27,1.2707,1.2652,1.2657,255011.6
2026-03-26 23:15:00+00:00,1.2657,1.2658,1.2636,1.2642,120395.6
2026-03-26 23:30:00+00:00,1.2642,1.2647,1.2615,1.2615,144291.9
2026-03-26 23:45:00+00:00,1.2615,1.2621,1.2606,1.2606,92280.7
2026-03-27 00:00:00+00:00,1.2606,1.2617,1.2582,1.2593,312123.4
2026-03-27 00:15:00+00:00,1.2593,1.2593,1.2513,1.2515,562091.6
2026-03-27 00:30:00+00:00,1.2515,1.2535,1.249,1.25,319615.7
2026-03-27 00:45:00+00:00,1.25,1.2544,1.246,1.2521,183220.2
2026-03-27 01:00:00+00:00,1.2521,1.2534,1.2446,1.2467,281039.3
2026-03-27 01:15:00+00:00,1.2467,1.2473,1.2437,1.2464,193509.5
2026-03-27 01:30:00+00:00,1.2464,1.2488,1.2457,1.2486,87692.1
2026-03-27 01:45:00+00:00,1.2485,1.2493,1.2455,1.2465,159075.8
2026-03-27 02:00:00+00:00,1.2466,1.248,1.2453,1.2463,217050.8
2026-03-27 02:15:00+00:00,1.2463,1.2489,1.245,1.2459,212121.8
2026-03-27 02:30:00+00:00,1.2459,1.2498,1.2449,1.2472,218216.0
2026-03-27 02:45:00+00:00,1.2472,1.2484,1.2437,1.2471,118069.8
2026-03-27 03:00:00+00:00,1.2471,1.2485,1.2453,1.247,156239.6
2026-03-27 03:15:00+00:00,1.247,1.2482,1.2433,1.244,143652.7
2026-03-27 03:30:00+00:00,1.244,1.2444,1.2426,1.2427,120143.8
2026-03-27 03:45:00+00:00,1.2428,1.2474,1.2427,1.245,148348.3
2026-03-27 04:00:00+00:00,1.2449,1.2457,1.2424,1.2457,171711.5
2026-03-27 04:15:00+00:00,1.2455,1.2469,1.244,1.2445,89215.9
2026-03-27 04:30:00+00:00,1.2445,1.2462,1.2442,1.2453,72771.2
2026-03-27 04:45:00+00:00,1.2453,1.2462,1.2445,1.2448,68117.1
2026-03-27 05:00:00+00:00,1.2448,1.246,1.2439,1.2447,112513.5
2026-03-27 05:15:00+00:00,1.2446,1.2452,1.2432,1.2439,87825.9
2026-03-27 05:30:00+00:00,1.2439,1.2448,1.2402,1.2428,261854.8
2026-03-27 05:45:00+00:00,1.2427,1.2465,1.2417,1.2457,145639.9
2026-03-27 06:00:00+00:00,1.2456,1.2459,1.2401,1.2408,178632.5
2026-03-27 06:15:00+00:00,1.2408,1.2408,1.2343,1.2349,290886.2
2026-03-27 06:30:00+00:00,1.2348,1.2362,1.2334,1.2359,118284.2
2026-03-27 06:45:00+00:00,1.2359,1.2466,1.2358,1.2455,292859.1
2026-03-27 07:00:00+00:00,1.2455,1.2458,1.2404,1.2418,270497.3
2026-03-27 07:15:00+00:00,1.2419,1.2465,1.2418,1.2445,140411.0
2026-03-27 07:30:00+00:00,1.2446,1.2484,1.2443,1.2469,154677.1
2026-03-27 07:45:00+00:00,1.2469,1.2541,1.2468,1.2527,262348.0
2026-03-27 08:00:00+00:00,1.2526,1.258,1.2513,1.2564,196760.5
2026-03-27 08:15:00+00:00,1.2564,1.257,1.2517,1.2539,100528.1
2026-03-27 08:30:00+00:00,1.2539,1.2573,1.2492,1.253,367613.1
2026-03-27 08:45:00+00:00,1.2531,1.2567,1.252,1.2565,97779.0
2026-03-27 09:00:00+00:00,1.2564,1.2564,1.2433,1.247,227227.8
2026-03-27 09:15:00+00:00,1.247,1.2547,1.247,1.2544,91829.5
2026-03-27 09:30:00+00:00,1.2544,1.2546,1.2502,1.2519,93234.5
2026-03-27 09:45:00+00:00,1.2519,1.2547,1.2505,1.2546,160308.4
2026-03-27 10:00:00+00:00,1.2545,1.2547,1.2455,1.2461,171725.6
2026-03-27 10:15:00+00:00,1.246,1.2487,1.2454,1.2481,78551.6
2026-03-27 10:30:00+00:00,1.248,1.2488,1.2393,1.2451,538585.7
2026-03-27 10:45:00+00:00,1.2451,1.2451,1.2267,1.2308,728550.4
2026-03-27 11:00:00+00:00,1.2309,1.2343,1.2265,1.2314,389061.4
2026-03-27 11:15:00+00:00,1.2314,1.2326,1.2282,1.2298,120600.1
2026-03-27 11:30:00+00:00,1.2298,1.2298,1.2241,1.2258,338098.8
2026-03-27 11:45:00+00:00,1.2259,1.229,1.2246,1.2272,178552.4
2026-03-27 12:00:00+00:00,1.2272,1.2274,1.223,1.2243,153247.1
2026-03-27 12:15:00+00:00,1.2243,1.2266,1.2229,1.2246,119875.0
2026-03-27 12:30:00+00:00,1.2245,1.2268,1.2221,1.2263,248315.9
2026-03-27 12:45:00+00:00,1.2262,1.2272,1.2238,1.2259,157207.0
2026-03-27 13:00:00+00:00,1.226,1.2272,1.2232,1.2236,105665.6
2026-03-27 13:15:00+00:00,1.2236,1.2268,1.2234,1.2254,210187.4
2026-03-27 13:30:00+00:00,1.2254,1.2287,1.2191,1.2259,713475.0
2026-03-27 13:45:00+00:00,1.226,1.2272,1.2193,1.2255,251020.4
2026-03-27 14:00:00+00:00,1.2254,1.2326,1.2245,1.228,454741.1
2026-03-27 14:15:00+00:00,1.2278,1.2292,1.2245,1.226,236643.1
2026-03-27 14:30:00+00:00,1.2259,1.2327,1.2259,1.2324,331252.9
2026-03-27 14:45:00+00:00,1.2325,1.2343,1.2194,1.2275,720404.7
2026-03-27 15:00:00+00:00,1.2275,1.2298,1.2263,1.2271,207540.5
2026-03-27 15:15:00+00:00,1.2271,1.2274,1.2151,1.2166,502905.6
2026-03-27 15:30:00+00:00,1.2159,1.2207,1.2145,1.2173,404516.0
2026-03-27 15:45:00+00:00,1.2173,1.2219,1.2151,1.216,325751.2
2026-03-27 16:00:00+00:00,1.2159,1.2167,1.2109,1.2136,345230.5
2026-03-27 16:15:00+00:00,1.2136,1.214,1.2088,1.2129,290215.6
2026-03-27 16:30:00+00:00,1.2129,1.219,1.2125,1.218,272898.7
2026-03-27 16:45:00+00:00,1.218,1.2203,1.2171,1.2186,108844.5
2026-03-27 17:00:00+00:00,1.2185,1.2213,1.2152,1.2164,365957.8
2026-03-27 17:15:00+00:00,1.2164,1.2173,1.2094,1.2115,270123.6
2026-03-27 17:30:00+00:00,1.2114,1.2168,1.2111,1.2143,207853.8
2026-03-27 17:45:00+00:00,1.2143,1.2152,1.2113,1.2134,105442.3
2026-03-27 18:00:00+00:00,1.2134,1.2156,1.2102,1.2122,337376.4
2026-03-27 18:15:00+00:00,1.2121,1.216,1.2111,1.2128,213848.1
2026-03-27 18:30:00+00:00,1.2128,1.2136,1.2112,1.2121,117699.3
2026-03-27 18:45:00+00:00,1.2121,1.2159,1.2119,1.214,125048.3
2026-03-27 19:00:00+00:00,1.2139,1.2154,1.2124,1.2154,143246.0
2026-03-27 19:15:00+00:00,1.2155,1.2178,1.2144,1.2147,106888.2
2026-03-27 19:30:00+00:00,1.2147,1.2167,1.212,1.2137,116518.0
2026-03-27 19:45:00+00:00,1.2138,1.2148,1.2121,1.2131,95539.8
2026-03-27 20:00:00+00:00,1.2132,1.2148,1.2121,1.2135,108642.8
2026-03-27 20:15:00+00:00,1.2135,1.2161,1.2123,1.213,79035.4
2026-03-27 20:30:00+00:00,1.213,1.2217,1.2127,1.2192,283342.2
2026-03-27 20:45:00+00:00,1.2193,1.2212,1.2181,1.2185,83734.9
2026-03-27 21:00:00+00:00,1.2185,1.2212,1.2157,1.2198,120694.1
2026-03-27 21:15:00+00:00,1.2198,1.2199,1.2168,1.2199,50209.8
2026-03-27 21:30:00+00:00,1.2199,1.2208,1.219,1.2199,39552.0
2026-03-27 21:45:00+00:00,1.2198,1.2209,1.2189,1.2197,42965.1
2026-03-27 22:00:00+00:00,1.2196,1.2196,1.2166,1.2184,74052.3
2026-03-27 22:15:00+00:00,1.2184,1.2184,1.2142,1.2148,66914.8
2026-03-27 22:30:00+00:00,1.2148,1.2171,1.2141,1.2156,136605.8
2026-03-27 22:45:00+00:00,1.2156,1.2182,1.2153,1.2164,50018.1
2026-03-27 23:00:00+00:00,1.2163,1.2182,1.2148,1.2153,95026.2
2026-03-27 23:15:00+00:00,1.2153,1.2164,1.2145,1.2146,52421.9
2026-03-27 23:30:00+00:00,1.2147,1.2167,1.2141,1.2167,52189.9
2026-03-27 23:45:00+00:00,1.2168,1.2171,1.2154,1.2167,41122.7
2026-03-28 00:00:00+00:00,1.2167,1.2185,1.2142,1.2147,108624.4
2026-03-28 00:15:00+00:00,1.2148,1.2216,1.2145,1.2207,481785.3
2026-03-28 00:30:00+00:00,1.2207,1.2235,1.2161,1.2171,131489.6
2026-03-28 00:45:00+00:00,1.217,1.217,1.2122,1.2127,77156.3
2026-03-28 01:00:00+00:00,1.2127,1.2128,1.2064,1.2074,239887.4
2026-03-28 01:15:00+00:00,1.2073,1.2107,1.2061,1.2068,109201.4
2026-03-28 01:30:00+00:00,1.2068,1.2079,1.2035,1.2074,161510.1
2026-03-28 01:45:00+00:00,1.2074,1.2122,1.2074,1.2122,169108.1
2026-03-28 02:00:00+00:00,1.2123,1.2165,1.2109,1.2121,126270.4
2026-03-28 02:15:00+00:00,1.2121,1.2147,1.2099,1.214,111797.9
2026-03-28 02:30:00+00:00,1.214,1.2144,1.21,1.2123,110146.4
2026-03-28 02:45:00+00:00,1.2124,1.2162,1.212,1.216,77491.1
2026-03-28 03:00:00+00:00,1.2161,1.2167,1.2144,1.2149,56544.2
2026-03-28 03:15:00+00:00,1.2149,1.2199,1.2149,1.2198,66970.3
2026-03-28 03:30:00+00:00,1.2198,1.2208,1.2182,1.2208,54866.6
2026-03-28 03:45:00+00:00,1.2207,1.2215,1.2187,1.2192,81004.3
2026-03-28 04:00:00+00:00,1.2193,1.2198,1.2174,1.2189,102625.0
2026-03-28 04:15:00+00:00,1.2189,1.2259,1.2189,1.2259,114484.7
2026-03-28 04:30:00+00:00,1.2259,1.2265,1.2234,1.2249,160454.0
2026-03-28 04:45:00+00:00,1.2249,1.2264,1.2231,1.2232,76356.4
2026-03-28 05:00:00+00:00,1.2231,1.2232,1.2201,1.2225,87358.5
2026-03-28 05:15:00+00:00,1.2225,1.2291,1.2214,1.2284,121638.4
2026-03-28 05:30:00+00:00,1.2285,1.231,1.2235,1.2275,283206.9
2026-03-28 05:45:00+00:00,1.2276,1.2322,1.2272,1.2319,71013.7
2026-03-28 06:00:00+00:00,1.232,1.2356,1.2316,1.2345,202189.5
2026-03-28 06:15:00+00:00,1.2344,1.2421,1.2329,1.2417,220563.7
2026-03-28 06:30:00+00:00,1.2418,1.2431,1.2388,1.2411,196460.7
2026-03-28 06:45:00+00:00,1.241,1.2417,1.2388,1.2405,144221.5
2026-03-28 07:00:00+00:00,1.2405,1.2433,1.2395,1.2403,197047.1
2026-03-28 07:15:00+00:00,1.2405,1.2436,1.2272,1.2272,515651.2
2026-03-28 07:30:00+00:00,1.2273,1.2273,1.2212,1.2231,237808.2
2026-03-28 07:45:00+00:00,1.2231,1.23,1.223,1.2278,158581.9
2026-03-28 08:00:00+00:00,1.2278,1.2334,1.2277,1.2324,148369.3
2026-03-28 08:15:00+00:00,1.2324,1.238,1.2324,1.2366,92836.7
2026-03-28 08:30:00+00:00,1.2366,1.2407,1.236,1.2405,167006.4
2026-03-28 08:45:00+00:00,1.2406,1.2408,1.2358,1.2391,139920.1
2026-03-28 09:00:00+00:00,1.2392,1.2394,1.2339,1.2361,245194.2
2026-03-28 09:15:00+00:00,1.2362,1.2378,1.2342,1.2372,53549.0
2026-03-28 09:30:00+00:00,1.2372,1.2387,1.2339,1.2367,64806.9
2026-03-28 09:45:00+00:00,1.2366,1.2386,1.2361,1.2382,50421.9
2026-03-28 10:00:00+00:00,1.2382,1.2401,1.2363,1.2379,68169.7
2026-03-28 10:15:00+00:00,1.2379,1.2382,1.235,1.2358,45763.0
2026-03-28 10:30:00+00:00,1.2358,1.2377,1.2357,1.2363,62395.1
2026-03-28 10:45:00+00:00,1.2361,1.2394,1.2356,1.2387,44032.9
2026-03-28 11:00:00+00:00,1.2386,1.2386,1.2332,1.2345,88636.9
2026-03-28 11:15:00+00:00,1.2346,1.2358,1.2337,1.2352,46223.5
2026-03-28 11:30:00+00:00,1.2353,1.2394,1.235,1.2377,51641.5
2026-03-28 11:45:00+00:00,1.2376,1.2404,1.2376,1.2395,56064.4
2026-03-28 12:00:00+00:00,1.2394,1.2406,1.2373,1.2401,117845.8
2026-03-28 12:15:00+00:00,1.2401,1.2447,1.2401,1.2424,139394.8
2026-03-28 12:30:00+00:00,1.2425,1.2473,1.24,1.2438,172160.1
2026-03-28 12:45:00+00:00,1.2439,1.246,1.2412,1.2412,118223.2
2026-03-28 13:00:00+00:00,1.2412,1.2463,1.2408,1.2451,102746.4
2026-03-28 13:15:00+00:00,1.2452,1.2461,1.2434,1.2451,81756.7
2026-03-28 13:30:00+00:00,1.2452,1.259,1.2452,1.255,444850.3
2026-03-28 13:45:00+00:00,1.2551,1.2573,1.2525,1.2532,127032.2
2026-03-28 14:00:00+00:00,1.2532,1.2537,1.2464,1.2473,155653.4
2026-03-28 14:15:00+00:00,1.2473,1.2486,1.2451,1.2474,104007.9
2026-03-28 14:30:00+00:00,1.2473,1.2473,1.2455,1.2456,95813.1
2026-03-28 14:45:00+00:00,1.2456,1.2463,1.2412,1.2423,86669.5
2026-03-28 15:00:00+00:00,1.2423,1.2468,1.2423,1.2459,134553.4
2026-03-28 15:15:00+00:00,1.2459,1.2515,1.2456,1.248,205308.1
2026-03-28 15:30:00+00:00,1.2479,1.2501,1.2459,1.2487,101311.7
2026-03-28 15:45:00+00:00,1.2486,1.2491,1.2466,1.249,49016.6
2026-03-28 16:00:00+00:00,1.249,1.2603,1.249,1.2557,724051.2
2026-03-28 16:15:00+00:00,1.2557,1.2583,1.2547,1.2559,119988.9
