timestamp,open,high,low,close,volume
2026-04-16 18:15:00+00:00,74370.0,74458.0,74231.0,74367.0,361.42632
2026-04-16 18:30:00+00:00,74366.0,74558.0,74327.0,74544.0,458.43457
2026-04-16 18:45:00+00:00,74544.0,75064.0,74544.0,75012.0,887.18128
2026-04-16 19:00:00+00:00,75011.0,75060.0,74698.0,74786.0,741.20057
2026-04-16 19:15:00+00:00,74785.0,75037.0,74747.0,74997.0,173.20686
2026-04-16 19:30:00+00:00,74997.0,75285.0,74935.0,75199.0,746.69841
2026-04-16 19:45:00+00:00,75199.0,75386.0,75181.0,75316.0,578.14513
2026-04-16 20:00:00+00:00,75316.0,75499.0,75200.0,75383.0,703.63952
2026-04-16 20:15:00+00:00,75383.0,75394.0,75063.0,75139.0,407.62059
2026-04-16 20:30:00+00:00,75138.0,75155.0,74960.0,75037.0,371.85852
2026-04-16 20:45:00+00:00,75036.0,75221.0,74998.0,75183.0,322.39723
2026-04-16 21:00:00+00:00,75184.0,75248.0,75097.0,75104.0,378.76415
2026-04-16 21:15:00+00:00,75103.0,75120.0,74761.0,74885.0,190.35613
2026-04-16 21:30:00+00:00,74884.0,74951.0,74803.0,74904.0,145.72577
2026-04-16 21:45:00+00:00,74904.0,74977.0,74866.0,74900.0,93.36867
2026-04-16 22:00:00+00:00,74900.0,75088.0,74899.0,74943.0,89.68415
2026-04-16 22:15:00+00:00,74943.0,74953.0,74798.0,74884.0,435.72953
2026-04-16 22:30:00+00:00,74885.0,74942.0,74860.0,74881.0,83.68845
2026-04-16 22:45:00+00:00,74880.0,74941.0,74791.0,74830.0,303.99641
2026-04-16 23:00:00+00:00,74829.0,74985.0,74801.0,74950.0,57.92673
2026-04-16 23:15:00+00:00,74949.0,75086.0,74872.0,74990.0,169.90042
2026-04-16 23:30:00+00:00,74990.0,75149.0,74977.0,75110.0,211.59396
2026-04-16 23:45:00+00:00,75109.0,75145.0,75020.0,75130.0,140.43201
2026-04-17 00:00:00+00:00,75129.0,75129.0,74910.0,74948.0,134.41674
2026-04-17 00:15:00+00:00,74948.0,74969.0,74839.0,74969.0,141.92739
2026-04-17 00:30:00+00:00,74969.0,75070.0,74921.0,74922.0,111.82342
2026-04-17 00:45:00+00:00,74922.0,74956.0,74878.0,74909.0,37.55285
2026-04-17 01:00:00+00:00,74909.0,74996.0,74845.0,74856.0,92.28086
2026-04-17 01:15:00+00:00,74856.0,74891.0,74607.0,74724.0,245.45044
2026-04-17 01:30:00+00:00,74717.0,74783.0,74617.0,74674.0,117.44216
2026-04-17 01:45:00+00:00,74674.0,74802.0,74529.0,74708.0,256.74775
2026-04-17 02:00:00+00:00,74709.0,74782.0,74609.0,74679.0,91.82253
2026-04-17 02:15:00+00:00,74679.0,74680.0,74561.0,74563.0,95.86601
2026-04-17 02:30:00+00:00,74563.0,74704.0,74501.0,74624.0,137.31972
