session_date,scan_et,symbol,side,entry,sl,tp,notional_usdt,wallet_before,wallet_after,pnl_usdt_gross,fee_usdt,pnl_usdt,pnl_r,outcome,ob_low,ob_high,impulse_pct,entry_mode
2026-05-14,10:15,NVDAUSDT,LONG,233.5,230.4551,239.5898,675.6921,1036.6054,1042.7399,6.5399,0.4054,6.1345,0.7422,session_close,230.79,233.5,0.012467,ob_prox
2026-05-26,09:30,NVDAUSDT,SHORT,218.25,218.8963,216.9573,2992.857,1042.7399,1058.6708,17.7266,1.7957,15.9309,2.0,win,218.25,218.55,0.008608,ob_prox
2026-06-02,11:00,NVDAUSDT,SHORT,226.56,232.7564,214.1673,329.0232,1058.6708,1063.7306,5.2572,0.1974,5.0598,0.5842,session_close,226.56,232.4,0.020764,ob_prox
2026-06-04,12:30,NVDAUSDT,LONG,218.39,217.3664,220.4372,1929.0963,1063.7306,1080.6565,18.0834,1.1575,16.9259,2.0,win,217.75,218.39,0.011989,ob_prox
2026-06-11,10:45,NVDAUSDT,SHORT,201.4,203.6038,196.9923,839.4375,1080.6565,1070.9672,-9.1856,0.5037,-9.6893,-1.0,loss,201.4,203.21,0.010078,ob_prox
2026-06-25,11:00,NVDAUSDT,LONG,196.67,191.8779,206.2542,373.5988,1070.9672,1069.5462,-1.1968,0.2242,-1.421,-0.1315,session_close,192.19,196.67,0.017462,ob_prox
2026-04-07,12:45,AAPLUSDT,LONG,250.56,249.3989,252.8822,1834.229,1000.0,1015.8995,17.0,1.1005,15.8995,2.0,win,249.9,250.56,0.008664,ob_prox
2026-04-14,10:45,AAPLUSDT,SHORT,259.48,260.939,256.5621,1535.7841,1015.8995,1018.7068,3.7288,0.9215,2.8073,0.4318,session_close,259.48,260.42,0.013991,ob_prox
2026-04-15,11:30,AAPLUSDT,LONG,263.76,262.0625,267.155,1345.4333,1018.7068,1031.4171,13.5176,0.8073,12.7103,1.5611,session_close,262.59,263.76,0.011503,ob_prox
2026-06-02,10:15,AAPLUSDT,LONG,309.44,308.3983,311.5233,2604.3757,1031.4171,1047.3886,17.5341,1.5626,15.9715,2.0,win,308.66,309.44,0.015707,ob_prox
2026-06-04,10:15,AAPLUSDT,SHORT,311.05,312.8689,307.4123,1522.4971,1047.3886,1044.4683,-2.0068,0.9135,-2.9203,-0.2254,session_close,311.05,312.6,0.008782,ob_prox
2026-06-05,12:30,AAPLUSDT,SHORT,312.62,313.7991,310.2618,2353.8088,1044.4683,1060.812,17.756,1.4123,16.3437,2.0,win,312.62,313.52,0.008075,ob_prox
2026-06-08,10:15,AAPLUSDT,LONG,312.35,310.4298,316.1904,1466.7189,1060.812,1077.9658,18.0338,0.88,17.1538,2.0,win,310.75,312.35,0.012885,ob_prox
2026-06-23,11:30,AAPLUSDT,SHORT,299.08,300.8704,295.4991,1530.561,1077.9658,1095.3729,18.3254,0.9183,17.4071,2.0,win,299.08,300.57,0.008984,ob_prox
2026-05-18,10:15,QQQUSDT,SHORT,707.25,711.0627,699.6247,1576.7477,1000.0,1016.054,17.0,0.946,16.054,2.0,win,707.25,710.59,0.008197,ob_prox
2026-06-08,11:00,QQQUSDT,LONG,719.26,713.4036,730.9728,1060.6939,1016.054,1010.964,-4.4536,0.6364,-5.09,-0.5157,session_close,714.05,719.26,0.011478,ob_prox
2026-06-09,14:00,QQQUSDT,LONG,703.31,698.5291,712.8718,1264.1348,1010.964,1019.3004,9.0949,0.7585,8.3364,1.0584,session_close,699.27,703.31,0.013528,ob_prox
2026-06-11,14:15,QQQUSDT,LONG,711.9,706.6321,722.4357,1170.8603,1019.3004,1026.6405,8.0426,0.7025,7.3401,0.9283,session_close,707.46,711.9,0.015138,ob_prox
2026-04-09,10:45,SNDKUSDT,LONG,824.45,813.3111,846.7278,629.1308,1000.0,1016.6225,17.0,0.3775,16.6225,2.0,win,814.96,824.45,0.013157,ob_prox
2026-04-15,10:45,SNDKUSDT,SHORT,890.4,907.5808,856.0384,447.8375,1016.6225,1015.4988,-0.855,0.2687,-1.1237,-0.0989,session_close,890.4,905.8,0.013674,ob_prox
2026-04-20,09:45,SNDKUSDT,SHORT,920.21,936.4504,887.7292,489.0892,1015.4988,1018.7079,3.5026,0.2935,3.2091,0.4058,session_close,920.21,934.61,0.009469,ob_prox
2026-04-21,12:00,SNDKUSDT,LONG,908.72,898.5449,929.0703,773.3181,1018.7079,1014.1846,-4.0593,0.464,-4.5233,-0.4688,session_close,901.4,908.72,0.011912,ob_prox
2026-04-22,12:45,SNDKUSDT,LONG,957.99,947.8102,978.3496,811.2575,1014.1846,1030.9389,17.2411,0.4868,16.7543,2.0,win,950.79,957.99,0.021569,ob_prox
2026-04-27,10:45,SNDKUSDT,LONG,1051.55,1033.1121,1088.4258,499.7707,1030.9389,1039.7547,9.1157,0.2999,8.8158,1.0402,session_close,1035.93,1051.55,0.017791,ob_prox
2026-04-28,10:00,SNDKUSDT,SHORT,1013.1,1054.9874,929.3253,213.7564,1039.7547,1041.3101,1.6837,0.1283,1.5554,0.1905,session_close,1013.1,1051.99,0.018097,ob_prox
2026-04-30,14:00,SNDKUSDT,LONG,1095.53,1087.6113,1111.3675,1224.5235,1041.3101,1058.2777,17.7023,0.7347,16.9676,2.0,win,1090.86,1095.53,0.008795,ob_prox
2026-05-01,10:45,SNDKUSDT,SHORT,1092.13,1142.1045,992.181,196.5823,1058.2777,1049.1644,-8.9954,0.1179,-9.1133,-1.0,loss,1092.13,1138.47,0.025334,ob_prox
2026-05-05,15:15,SNDKUSDT,SHORT,1404.38,1416.5594,1380.0212,1028.3024,1049.1644,1047.4052,-1.1422,0.617,-1.7592,-0.1281,session_close,1404.38,1412.51,0.011561,ob_prox
2026-05-07,11:30,SNDKUSDT,SHORT,1350.0,1363.9978,1322.0043,858.6311,1047.4052,1064.6959,17.8059,0.5152,17.2907,2.0,win,1350.0,1359.52,0.020268,ob_prox
2026-05-08,10:15,SNDKUSDT,LONG,1466.65,1439.3432,1521.2635,486.072,1064.6959,1082.5041,18.0998,0.2916,17.8082,2.0,win,1444.43,1466.65,0.053925,ob_prox
2026-05-18,12:15,SNDKUSDT,SHORT,1312.78,1328.3915,1281.557,773.7423,1082.5041,1100.4425,18.4026,0.4642,17.9384,2.0,win,1312.78,1323.36,0.020519,ob_prox
2026-05-19,11:30,SNDKUSDT,LONG,1328.97,1298.7628,1389.3844,411.5201,1100.4425,1118.9031,18.7075,0.2469,18.4606,2.0,win,1303.85,1328.97,0.020123,ob_prox
2026-05-21,11:15,SNDKUSDT,LONG,1474.34,1453.281,1516.4581,665.841,1118.9031,1137.525,19.0214,0.3995,18.6219,2.0,win,1458.57,1474.34,0.012203,ob_prox
2026-05-22,10:45,SNDKUSDT,LONG,1504.43,1481.3825,1550.525,631.1434,1137.525,1127.4773,-9.669,0.3787,-10.0477,-1.0,loss,1486.58,1504.43,0.011394,ob_prox
2026-05-29,10:30,SNDKUSDT,SHORT,1671.74,1710.8589,1593.5021,409.5514,1127.4773,1122.2021,-5.0295,0.2457,-5.2752,-0.5248,session_close,1671.74,1705.78,0.016177,ob_prox
2026-06-01,10:30,SNDKUSDT,LONG,1766.66,1690.853,1918.2739,222.2972,1122.2021,1121.3401,-0.7286,0.1334,-0.862,-0.0764,session_close,1695.56,1766.66,0.01697,ob_prox
2026-06-04,11:45,SNDKUSDT,LONG,1806.03,1784.0403,1850.0094,782.8208,1121.3401,1111.339,-9.5314,0.4697,-10.0011,-1.0,loss,1788.92,1806.03,0.018506,ob_prox
2026-06-05,12:00,SNDKUSDT,SHORT,1623.31,1650.1705,1569.589,570.8908,1111.339,1129.8893,18.8928,0.3425,18.5503,2.0,win,1623.31,1644.83,0.024437,ob_prox
2026-06-08,10:45,SNDKUSDT,LONG,1646.98,1607.4366,1726.0668,400.0083,1129.8893,1128.3815,-1.2678,0.24,-1.5078,-0.132,session_close,1612.67,1646.98,0.025258,ob_prox
2026-06-09,10:45,SNDKUSDT,SHORT,1753.12,1801.3141,1656.7318,348.8933,1128.3815,1147.3547,19.1825,0.2093,18.9732,2.0,win,1753.12,1795.54,0.019533,ob_prox
2026-06-11,14:30,SNDKUSDT,LONG,1826.71,1802.5236,1875.0829,736.5706,1147.3547,1166.4178,19.505,0.4419,19.0631,2.0,win,1809.26,1826.71,0.019417,ob_prox
2026-06-12,12:30,SNDKUSDT,LONG,1986.82,1966.8701,2026.7199,987.3929,1166.4178,1161.293,-4.5324,0.5924,-5.1248,-0.4571,session_close,1973.74,1986.82,0.008184,ob_prox
2026-06-15,10:45,SNDKUSDT,LONG,2098.42,2072.0477,2151.1647,785.4247,1161.293,1163.9096,3.0879,0.4713,2.6166,0.3128,session_close,2078.38,2098.42,0.020154,ob_prox
2026-06-16,09:45,SNDKUSDT,SHORT,2113.06,2172.6044,1993.9712,351.0823,1163.9096,1183.4855,19.7865,0.2106,19.5759,2.0,win,2113.06,2166.04,0.010809,ob_prox
2026-06-23,13:15,SNDKUSDT,SHORT,1988.09,2024.1363,1915.9975,554.8271,1183.4855,1190.0848,6.9322,0.3329,6.5993,0.6891,session_close,1988.09,2017.19,0.012968,ob_prox
2026-06-29,11:15,SNDKUSDT,LONG,1965.0,1908.236,2078.528,350.1759,1190.0848,1205.0757,15.201,0.2101,14.9909,1.5027,session_close,1916.15,1965.0,0.022107,ob_prox
2026-05-04,10:00,BABAUSDT,LONG,134.12,133.539,135.2819,1962.2592,1000.0,990.3226,-8.5,1.1774,-9.6774,-1.0,loss,133.71,134.12,0.010413,ob_prox
2026-05-06,13:00,BABAUSDT,SHORT,141.76,142.5706,140.1388,1472.0917,990.3226,991.4123,1.973,0.8833,1.0897,0.2344,session_close,141.76,142.38,0.008233,ob_prox
2026-05-07,12:00,BABAUSDT,SHORT,141.97,142.4429,141.0241,2529.7341,991.4123,1006.7485,16.854,1.5178,15.3362,2.0,win,141.97,142.25,0.008285,ob_prox
2026-05-13,13:00,BABAUSDT,LONG,145.61,142.8005,151.2291,443.5008,1006.7485,1007.518,1.0356,0.2661,0.7695,0.121,session_close,143.04,145.61,0.015935,ob_prox
2026-05-18,09:30,BABAUSDT,SHORT,134.76,135.3873,133.5055,1839.8589,1007.518,1023.5419,17.1278,1.1039,16.0239,2.0,win,134.76,135.14,0.008256,ob_prox
2026-06-05,11:30,BABAUSDT,SHORT,122.55,123.1377,121.3746,1814.1628,1023.5419,1039.8536,17.4002,1.0885,16.3117,2.0,win,122.55,122.91,0.008674,ob_prox
2026-06-12,09:30,BABAUSDT,SHORT,112.35,112.8518,111.3463,1978.7549,1039.8536,1056.3438,17.6775,1.1873,16.4902,2.0,win,112.35,112.64,0.010028,ob_prox
2026-06-15,09:30,BABAUSDT,LONG,113.08,112.4017,114.4367,1496.7898,1056.3438,1046.4668,-8.9789,0.8981,-9.877,-1.0,loss,112.61,113.08,0.008081,ob_prox
2026-06-22,12:45,BABAUSDT,SHORT,105.01,106.7901,101.4498,524.7236,1046.4668,1046.0021,-0.1499,0.3148,-0.4647,-0.0169,session_close,105.01,106.61,0.009398,ob_prox
2026-06-23,09:30,BABAUSDT,LONG,102.0,101.6748,102.6504,2788.6948,1046.0021,1062.1109,17.782,1.6732,16.1088,2.0,win,101.86,102.0,0.015221,ob_prox
2026-06-29,10:45,BABAUSDT,SHORT,95.44,96.4182,93.4836,880.8189,1062.1109,1060.6595,-0.9229,0.5285,-1.4514,-0.1022,session_close,95.44,96.24,0.008702,ob_prox
2026-05-08,10:45,AMDUSDT,LONG,436.43,431.8071,445.6757,802.4589,1000.0,1016.5185,17.0,0.4815,16.5185,2.0,win,432.68,436.43,0.014721,ob_prox
2026-05-14,10:15,AMDUSDT,LONG,450.68,441.8386,468.3627,440.4366,1016.5185,1015.8633,-0.3909,0.2643,-0.6552,-0.0452,session_close,442.74,450.68,0.027449,ob_prox
2026-05-19,14:15,AMDUSDT,SHORT,420.15,424.6603,411.1294,804.3649,1015.8633,1025.7188,10.3381,0.4826,9.8555,1.1973,session_close,420.15,423.82,0.009486,ob_prox
2026-05-21,13:30,AMDUSDT,LONG,443.14,439.1917,451.0366,978.5422,1025.7188,1042.5689,17.4372,0.5871,16.8501,2.0,win,440.45,443.14,0.011682,ob_prox
2026-05-22,10:15,AMDUSDT,LONG,466.85,462.1595,476.231,882.0308,1042.5689,1043.9857,1.946,0.5292,1.4168,0.2196,session_close,463.44,466.85,0.008895,ob_prox
2026-05-27,14:15,AMDUSDT,LONG,495.57,492.158,502.394,1288.8682,1043.9857,1045.163,1.9506,0.7733,1.1773,0.2198,session_close,493.4,495.57,0.017365,ob_prox
2026-05-28,10:30,AMDUSDT,LONG,508.52,500.6255,524.3089,572.2528,1045.163,1062.5874,17.7678,0.3434,17.4244,2.0,win,501.96,508.52,0.018153,ob_prox
2026-05-29,10:15,AMDUSDT,SHORT,515.75,522.8077,501.6347,660.0284,1062.5874,1061.334,-0.8574,0.396,-1.2534,-0.0949,session_close,515.75,521.49,0.014676,ob_prox
2026-06-04,13:15,AMDUSDT,LONG,524.95,520.2127,534.4247,999.6637,1061.334,1058.1063,-2.6279,0.5998,-3.2277,-0.2913,session_close,521.53,524.95,0.009109,ob_prox
2026-06-08,11:00,AMDUSDT,LONG,490.21,476.6952,517.2396,326.2277,1058.1063,1057.9971,0.0865,0.1957,-0.1092,0.0096,session_close,478.13,490.21,0.031256,ob_prox
2026-06-09,14:00,AMDUSDT,LONG,462.95,454.0294,480.7911,466.708,1057.9971,1070.7722,13.0551,0.28,12.7751,1.4517,session_close,455.6,462.95,0.032565,ob_prox
2026-06-11,10:45,AMDUSDT,SHORT,467.14,475.5024,450.4152,508.4309,1070.7722,1061.3655,-9.1016,0.3051,-9.4067,-1.0,loss,467.14,473.83,0.008142,ob_prox
2026-06-12,13:00,AMDUSDT,LONG,513.88,509.0103,523.6195,952.0078,1061.3655,1056.4778,-4.3165,0.5712,-4.8877,-0.4785,session_close,510.72,513.88,0.0204,ob_prox
2026-06-16,11:15,AMDUSDT,SHORT,522.54,530.1865,507.2469,613.6694,1056.4778,1073.0327,16.9231,0.3682,16.5549,1.8845,session_close,522.54,528.55,0.030104,ob_prox
2026-06-22,13:45,AMDUSDT,LONG,545.34,540.8507,554.3185,1107.9578,1073.0327,1086.0411,13.6732,0.6648,13.0084,1.4991,session_close,542.24,545.34,0.008249,ob_prox
2026-06-29,09:45,AMDUSDT,SHORT,517.56,536.5886,479.5029,251.0846,1086.0411,1076.6591,-9.2313,0.1507,-9.382,-1.0,loss,517.56,535.14,0.025874,ob_prox
2026-05-18,10:00,LITEUSDT,SHORT,892.23,918.0745,840.5411,293.4461,1000.0,1000.8204,0.9965,0.1761,0.8204,0.1172,session_close,892.23,916.29,0.057861,ob_prox
2026-05-19,11:30,LITEUSDT,LONG,870.31,857.0194,896.8912,557.0624,1000.8204,1017.5001,17.0139,0.3342,16.6797,2.0,win,858.76,870.31,0.023192,ob_prox
2026-05-20,15:15,LITEUSDT,SHORT,866.19,875.9924,846.5852,764.2492,1017.5001,1015.3387,-1.7029,0.4585,-2.1614,-0.1969,session_close,866.19,874.26,0.013353,ob_prox
2026-05-21,10:30,LITEUSDT,LONG,947.5,913.795,1014.91,242.6134,1015.3387,1019.4744,4.2813,0.1456,4.1357,0.4961,session_close,915.69,947.5,0.082591,ob_prox
2026-05-22,09:30,LITEUSDT,SHORT,957.42,973.8748,924.5103,504.2014,1019.4744,1024.7067,5.5348,0.3025,5.2323,0.6387,session_close,957.42,971.96,0.015146,ob_prox
2026-05-26,10:30,LITEUSDT,SHORT,924.33,936.9387,899.1127,638.5231,1024.7067,1033.0483,8.7247,0.3831,8.3416,1.0017,session_close,924.33,935.09,0.036145,ob_prox
2026-05-27,09:30,LITEUSDT,SHORT,898.51,909.907,875.716,692.2631,1033.0483,1023.852,-8.7809,0.4154,-9.1963,-1.0,loss,898.51,908.11,0.046968,ob_prox
2026-05-28,14:30,LITEUSDT,SHORT,869.36,876.0587,855.9626,1129.442,1023.852,1032.3724,9.1981,0.6777,8.5204,1.0569,session_close,869.36,874.32,0.012112,ob_prox
2026-05-29,10:00,LITEUSDT,SHORT,839.88,855.2164,809.2072,480.5622,1032.3724,1023.3089,-8.7752,0.2883,-9.0635,-1.0,loss,839.88,851.52,0.043547,ob_prox
2026-06-01,15:00,LITEUSDT,SHORT,909.57,919.774,889.162,775.3379,1023.3089,1025.7334,2.8897,0.4652,2.4245,0.3322,session_close,909.57,916.27,0.013935,ob_prox
2026-06-02,10:15,LITEUSDT,LONG,997.84,954.9205,1083.6791,202.7026,1025.7334,1032.094,6.4822,0.1216,6.3606,0.7435,session_close,958.7,997.84,0.038983,ob_prox
2026-06-03,11:15,LITEUSDT,SHORT,975.88,992.96,941.7201,501.2421,1032.094,1049.3389,17.5456,0.3007,17.2449,2.0,win,975.88,988.86,0.008015,ob_prox
2026-06-04,10:45,LITEUSDT,LONG,896.23,877.7975,933.095,433.6804,1049.3389,1066.9175,17.8388,0.2602,17.5786,2.0,win,881.93,896.23,0.031619,ob_prox
2026-06-05,11:45,LITEUSDT,SHORT,914.72,929.1055,885.949,576.6507,1066.9175,1084.7091,18.1376,0.346,17.7916,2.0,win,914.72,924.79,0.022039,ob_prox
2026-06-12,10:45,LITEUSDT,LONG,911.09,894.154,944.962,496.0012,1084.7091,1089.9862,5.5747,0.2976,5.2771,0.6046,session_close,898.32,911.09,0.049471,ob_prox
2026-06-16,12:00,LITEUSDT,LONG,878.31,861.6561,911.6177,488.6221,1089.9862,1088.4747,-1.2183,0.2932,-1.5115,-0.1315,session_close,865.57,878.31,0.00975,ob_prox
2026-06-23,13:15,LITEUSDT,SHORT,832.63,839.7055,818.4789,1088.7546,1088.4747,1106.3255,18.5041,0.6533,17.8508,2.0,win,832.63,836.38,0.008656,ob_prox
2026-06-25,12:00,LITEUSDT,LONG,845.86,836.654,864.2721,864.0282,1106.3255,1124.6146,18.8075,0.5184,18.2891,2.0,win,840.06,845.86,0.014006,ob_prox
2026-06-26,12:00,LITEUSDT,LONG,795.96,782.6147,822.6506,570.1447,1124.6146,1143.3909,19.1184,0.3421,18.7763,2.0,win,786.08,795.96,0.016531,ob_prox
2026-06-29,11:30,LITEUSDT,LONG,819.23,803.9315,849.827,520.4396,1143.3909,1162.5162,19.4376,0.3123,19.1253,2.0,win,807.12,819.23,0.049998,ob_prox
2026-05-18,10:15,ORCLUSDT,SHORT,185.44,189.0209,178.2782,440.1823,1000.0,996.4602,-3.2757,0.2641,-3.5398,-0.3854,session_close,185.44,188.65,0.028963,ob_prox
2026-05-19,10:00,ORCLUSDT,SHORT,184.08,189.1382,173.9637,308.2428,996.4602,1000.3443,4.069,0.1849,3.8841,0.4804,session_close,184.08,188.77,0.010216,ob_prox
2026-05-21,11:45,ORCLUSDT,LONG,189.59,188.5808,191.6084,1597.4057,1000.3443,1016.3918,17.0059,0.9584,16.0475,2.0,win,188.96,189.59,0.008211,ob_prox
2026-05-22,09:30,ORCLUSDT,LONG,191.51,190.567,193.396,1754.4889,1016.3918,1032.6178,17.2787,1.0527,16.226,2.0,win,190.95,191.51,0.028061,ob_prox
2026-05-26,11:15,ORCLUSDT,SHORT,193.5,195.467,189.566,863.4459,1032.6178,1034.2416,2.1419,0.5181,1.6238,0.244,session_close,193.5,195.08,0.00863,ob_prox
2026-05-29,10:45,ORCLUSDT,LONG,219.37,215.1399,227.8303,455.8937,1034.2416,1051.5502,17.5821,0.2735,17.3086,2.0,win,215.56,219.37,0.010407,ob_prox
2026-06-01,13:15,ORCLUSDT,LONG,246.82,242.8164,254.8273,551.0307,1051.5502,1055.0595,3.8399,0.3306,3.5093,0.4296,session_close,243.28,246.82,0.009435,ob_prox
2026-06-02,11:30,ORCLUSDT,LONG,242.36,239.7905,247.499,845.8758,1055.0595,1062.5794,8.0274,0.5075,7.5199,0.8951,session_close,240.27,242.36,0.011211,ob_prox
2026-06-08,10:45,ORCLUSDT,LONG,213.4,209.382,221.436,479.6941,1062.5794,1058.9648,-3.3268,0.2878,-3.6146,-0.3683,session_close,210.0,213.4,0.010833,ob_prox
2026-06-09,10:00,ORCLUSDT,SHORT,212.2,218.5053,199.5894,302.9273,1058.9648,1076.7854,18.0024,0.1818,17.8206,2.0,win,212.2,217.85,0.011934,ob_prox
2026-06-11,13:45,ORCLUSDT,LONG,177.9,175.4965,182.707,677.4535,1076.7854,1094.6843,18.3054,0.4065,17.8989,2.0,win,176.23,177.9,0.009423,ob_prox
2026-06-18,10:45,ORCLUSDT,LONG,183.67,177.4816,196.0468,276.1649,1094.6843,1096.0372,1.5186,0.1657,1.3529,0.1632,session_close,178.08,183.67,0.02697,ob_prox
2026-06-23,09:30,ORCLUSDT,LONG,171.09,163.1626,186.9449,201.0645,1096.0372,1089.124,-6.7926,0.1206,-6.9132,-0.7291,session_close,163.68,171.09,0.01252,ob_prox
2026-06-24,09:45,ORCLUSDT,SHORT,161.75,166.4226,152.4049,320.4688,1089.124,1096.936,8.0043,0.1923,7.812,0.8646,session_close,161.75,165.9,0.013828,ob_prox
2026-06-26,12:45,ORCLUSDT,SHORT,150.46,153.3156,144.7489,491.2809,1096.936,1102.5512,5.91,0.2948,5.6152,0.6339,session_close,150.46,152.81,0.010724,ob_prox
2026-05-18,12:00,SOXLUSDT,SHORT,151.16,155.7023,142.0754,282.8643,1000.0,998.1087,-1.7216,0.1697,-1.8913,-0.2025,session_close,151.16,155.4,0.009109,ob_prox
2026-05-19,12:00,SOXLUSDT,LONG,149.3,145.7414,156.4172,355.9405,998.1087,1014.8629,16.9678,0.2136,16.7542,2.0,win,146.04,149.3,0.035707,ob_prox
2026-05-20,09:30,SOXLUSDT,LONG,163.28,160.7634,168.3131,559.6957,1014.8629,1031.7798,17.2527,0.3358,16.9169,2.0,win,161.09,163.28,0.019106,ob_prox
2026-05-22,10:15,SOXLUSDT,LONG,189.23,185.7315,196.2269,474.372,1031.7798,1035.1051,3.6099,0.2846,3.3253,0.4116,session_close,186.11,189.23,0.029266,ob_prox
2026-05-27,10:00,SOXLUSDT,SHORT,212.07,227.6241,180.9617,119.96,1035.1051,1031.6391,-3.394,0.072,-3.466,-0.3857,session_close,212.07,227.2,0.135348,ob_prox
2026-05-28,14:45,SOXLUSDT,SHORT,226.88,230.1938,220.2525,600.374,1031.6391,1036.6243,5.3454,0.3602,4.9852,0.6096,session_close,226.88,229.74,0.011232,ob_prox
2026-06-01,10:15,SOXLUSDT,LONG,222.44,209.7584,247.8032,154.5534,1036.6243,1039.7416,3.21,0.0927,3.1173,0.3643,session_close,210.71,222.44,0.018816,ob_prox
2026-06-02,12:15,SOXLUSDT,SHORT,258.32,263.4413,248.0775,445.7858,1039.7416,1030.6363,-8.8378,0.2675,-9.1053,-1.0,loss,258.32,262.35,0.008263,ob_prox
2026-06-03,13:30,SOXLUSDT,LONG,278.54,272.2108,291.1984,385.5345,1030.6363,1032.5504,2.1454,0.2313,1.9141,0.2449,session_close,273.32,278.54,0.013144,ob_prox
2026-06-04,12:00,SOXLUSDT,LONG,256.31,249.126,270.6781,313.1316,1032.5504,1049.9159,17.5534,0.1879,17.3655,2.0,win,250.32,256.31,0.011338,ob_prox
2026-06-09,11:45,SOXLUSDT,SHORT,186.16,195.8134,166.8532,172.0993,1049.9159,1040.8883,-8.9243,0.1033,-9.0276,-1.0,loss,186.16,194.27,0.123145,ob_prox
2026-06-11,14:15,SOXLUSDT,LONG,213.54,204.1574,232.3052,201.3622,1040.8883,1050.8384,10.0709,0.1208,9.9501,1.1383,session_close,205.84,213.54,0.0809,ob_prox
2026-06-12,09:45,SOXLUSDT,LONG,227.72,212.8749,257.4102,137.0167,1050.8384,1054.8357,4.0795,0.0822,3.9973,0.4567,session_close,214.55,227.72,0.021967,ob_prox
2026-06-15,11:00,SOXLUSDT,LONG,267.46,260.9151,280.5499,366.4007,1054.8357,1061.7669,7.151,0.2198,6.9312,0.7976,session_close,262.48,267.46,0.011946,ob_prox
2026-06-16,10:45,SOXLUSDT,SHORT,251.99,264.7249,226.5202,178.581,1061.7669,1079.5895,17.9297,0.1071,17.8226,1.9867,session_close,251.99,263.08,0.066928,ob_prox
2026-06-18,11:45,SOXLUSDT,LONG,278.94,270.1704,296.4791,291.8838,1079.5895,1080.5236,1.1092,0.1751,0.9341,0.1209,session_close,271.84,278.94,0.010789,ob_prox
2026-06-22,10:30,SOXLUSDT,SHORT,296.18,303.2722,281.9957,383.5577,1080.5236,1073.8702,-6.4233,0.2301,-6.6534,-0.6994,session_close,296.18,301.77,0.029094,ob_prox
2026-06-23,13:30,SOXLUSDT,SHORT,234.96,241.5469,221.7863,325.6014,1073.8702,1079.3703,5.6955,0.1954,5.5001,0.624,session_close,234.96,239.88,0.017429,ob_prox
2026-06-25,11:00,SOXLUSDT,LONG,252.21,224.2883,308.0535,82.8723,1079.3703,1079.8168,0.4962,0.0497,0.4465,0.0541,session_close,226.06,252.21,0.067458,ob_prox
2026-06-26,10:30,SOXLUSDT,SHORT,223.45,233.1598,204.0304,211.2215,1079.8168,1087.7155,8.0254,0.1267,7.8987,0.8744,session_close,223.45,231.36,0.030202,ob_prox
2026-05-20,11:15,JPMUSDT,LONG,300.48,299.289,302.8619,2144.5557,1000.0,1015.7133,17.0,1.2867,15.7133,2.0,win,299.89,300.48,0.012616,ob_prox
2026-05-22,09:30,JPMUSDT,LONG,304.52,302.521,308.5181,1315.1776,1015.7133,1022.8277,7.9035,0.7891,7.1144,0.9154,session_close,303.13,304.52,0.008171,ob_prox
2026-06-01,11:00,JPMUSDT,SHORT,296.66,299.4934,290.9931,910.2637,1022.8277,1021.6985,-0.583,0.5462,-1.1292,-0.0671,session_close,296.66,299.0,0.00943,ob_prox
2026-06-16,11:30,JPMUSDT,LONG,330.14,328.8008,332.8184,2140.8794,1021.6985,1026.7042,6.2902,1.2845,5.0057,0.7243,session_close,329.24,330.14,0.008556,ob_prox
2026-05-19,11:30,RKLBUSDT,LONG,121.17,118.3977,126.7147,371.5075,1000.0,1016.7771,17.0,0.2229,16.7771,2.0,win,118.64,121.17,0.040477,ob_prox
2026-05-20,11:00,RKLBUSDT,LONG,131.22,129.2076,135.2449,563.5361,1016.7771,1033.7242,17.2852,0.3381,16.9471,2.0,win,129.47,131.22,0.029442,ob_prox
2026-05-21,10:30,RKLBUSDT,LONG,127.72,123.8246,135.5109,288.0886,1033.7242,1028.6791,-4.8722,0.1729,-5.0451,-0.5545,session_close,124.08,127.72,0.014676,ob_prox
2026-05-22,10:15,RKLBUSDT,LONG,136.6,133.4968,142.8064,384.8928,1028.6791,1019.7044,-8.7438,0.2309,-8.9747,-1.0,loss,133.77,136.6,0.041987,ob_prox
2026-05-26,14:45,RKLBUSDT,SHORT,143.25,145.8065,138.137,485.6709,1019.7044,1019.1079,-0.3051,0.2914,-0.5965,-0.0352,session_close,143.25,145.52,0.014936,ob_prox
2026-05-27,11:00,RKLBUSDT,LONG,144.0,137.772,156.456,200.2871,1019.1079,1027.9311,8.9434,0.1202,8.8232,1.0324,session_close,138.06,144.0,0.008331,ob_prox
2026-05-28,14:15,RKLBUSDT,LONG,147.61,146.5248,149.7804,1188.45,1027.9311,1031.7267,4.5087,0.7131,3.7956,0.516,session_close,146.82,147.61,0.015326,ob_prox
2026-06-02,13:30,RKLBUSDT,LONG,123.32,122.0997,125.7606,886.2371,1031.7267,1031.9136,0.7186,0.5317,0.1869,0.0819,session_close,122.58,123.32,0.016814,ob_prox
2026-06-03,12:00,RKLBUSDT,SHORT,115.62,117.0133,112.8334,727.875,1031.9136,1036.5132,5.0363,0.4367,4.5996,0.5742,session_close,115.62,116.52,0.028576,ob_prox
2026-06-04,15:30,RKLBUSDT,SHORT,120.69,122.3117,117.4466,655.6885,1036.5132,1040.3574,4.2376,0.3934,3.8442,0.481,session_close,120.69,121.81,0.011944,ob_prox
