session_date,scan_et,symbol,side,entry,sl,tp,notional_usdt,wallet_before,wallet_after,pnl_usdt_gross,fee_usdt,pnl_usdt,pnl_r,outcome,ob_low,ob_high,impulse_pct,entry_mode
2026-06-08,10:30,TSLAUSDT,LONG,400.78,395.6686,411.0028,9.3306,14.0,14.2324,0.238,0.0056,0.2324,2.0,win,396.4,400.78,0.015686,ob_prox
2026-06-11,14:30,TSLAUSDT,LONG,393.56,390.98,398.72,18.1525,14.0,14.2271,0.238,0.0109,0.2271,2.0,win,391.81,393.56,0.008134,ob_prox
2026-06-22,11:00,TSLAUSDT,LONG,408.0,400.9012,422.1975,6.8395,14.0,13.9419,-0.054,0.0041,-0.0581,-0.4536,session_close,401.57,408.0,0.009639,ob_prox
2026-02-02,11:00,INTCUSDT,LONG,48.88,48.1822,50.2755,8.3363,14.0,14.233,0.238,0.005,0.233,2.0,win,48.28,48.88,0.024554,ob_prox
2026-02-03,09:45,INTCUSDT,SHORT,49.97,51.5999,46.7101,3.6483,14.0,14.0482,0.0504,0.0022,0.0482,0.4233,session_close,49.97,51.5,0.027357,ob_prox
2026-02-04,13:15,INTCUSDT,LONG,47.69,47.1346,48.8008,10.2184,14.0,14.2319,0.238,0.0061,0.2319,2.0,win,47.23,47.69,0.00969,ob_prox
2026-02-05,11:30,INTCUSDT,LONG,47.83,46.7843,49.9213,5.4432,14.0,14.0331,0.0364,0.0033,0.0331,0.306,session_close,46.88,47.83,0.00964,ob_prox
2026-02-06,10:15,INTCUSDT,LONG,50.09,49.1098,52.0504,6.0812,14.0,14.0607,0.0643,0.0036,0.0607,0.5407,session_close,49.21,50.09,0.012126,ob_prox
2026-02-09,10:30,INTCUSDT,LONG,50.05,49.5699,51.0102,12.4056,14.0,14.2306,0.238,0.0074,0.2306,2.0,win,49.67,50.05,0.010471,ob_prox
2026-02-11,10:15,INTCUSDT,SHORT,47.88,49.2758,45.0885,4.0822,14.0,13.9678,-0.0298,0.0024,-0.0322,-0.2508,session_close,47.88,49.18,0.019387,ob_prox
2026-02-23,11:30,INTCUSDT,SHORT,43.82,44.2745,42.911,11.473,14.0,14.035,0.0419,0.0069,0.035,0.352,session_close,43.82,44.1,0.008812,ob_prox
2026-02-25,09:45,INTCUSDT,SHORT,45.68,46.8069,43.4262,4.8237,14.0,13.8781,-0.119,0.0029,-0.1219,-1.0,loss,45.68,46.64,0.012064,ob_prox
2026-02-26,15:00,INTCUSDT,SHORT,45.51,45.8344,44.8612,16.6954,14.0,13.9937,0.0037,0.01,-0.0063,0.0308,session_close,45.51,45.67,0.009438,ob_prox
2026-03-02,09:30,INTCUSDT,LONG,44.35,44.0407,44.9687,17.0608,14.0,14.2278,0.238,0.0102,0.2278,2.0,win,44.18,44.35,0.013948,ob_prox
2026-03-03,10:45,INTCUSDT,LONG,43.05,42.0591,45.0317,5.1702,14.0,14.0065,0.0096,0.0031,0.0065,0.0807,session_close,42.2,43.05,0.012003,ob_prox
2026-03-09,10:15,INTCUSDT,LONG,43.62,42.7674,45.3252,6.088,14.0,14.2343,0.238,0.0037,0.2343,2.0,win,42.9,43.62,0.015482,ob_prox
2026-03-12,10:15,INTCUSDT,SHORT,46.19,46.9344,44.7012,7.384,14.0,14.1395,0.1439,0.0044,0.1395,1.209,session_close,46.19,46.8,0.028059,ob_prox
2026-03-13,12:15,INTCUSDT,SHORT,45.75,46.1411,44.9678,13.9212,14.0,13.9733,-0.0183,0.0084,-0.0267,-0.1534,session_close,45.75,46.01,0.009759,ob_prox
2026-03-16,11:15,INTCUSDT,LONG,47.85,47.4003,48.7494,12.6626,14.0,13.8734,-0.119,0.0076,-0.1266,-1.0,loss,47.52,47.85,0.012341,ob_prox
2026-03-17,10:30,INTCUSDT,SHORT,45.07,45.5112,44.1877,12.1571,14.0,14.2307,0.238,0.0073,0.2307,2.0,win,45.07,45.39,0.022555,ob_prox
2026-03-25,13:45,INTCUSDT,SHORT,47.48,47.8559,46.7282,15.0303,14.0,14.0733,0.0823,0.009,0.0733,0.6916,session_close,47.48,47.74,0.00837,ob_prox
2026-03-26,14:15,INTCUSDT,SHORT,44.27,44.56,43.6901,18.1687,14.0,14.0425,0.0534,0.0109,0.0425,0.4483,session_close,44.27,44.44,0.011206,ob_prox
2026-03-30,10:15,INTCUSDT,SHORT,42.39,42.9696,41.2308,8.7032,14.0,14.2328,0.238,0.0052,0.2328,2.0,win,42.39,42.86,0.033798,ob_prox
2026-03-31,09:45,INTCUSDT,LONG,42.15,41.5444,43.3612,8.2825,14.0,14.233,0.238,0.005,0.233,2.0,win,41.66,42.15,0.016256,ob_prox
2026-04-06,10:45,INTCUSDT,SHORT,50.75,51.2207,49.8085,12.829,14.0,13.9797,-0.0126,0.0077,-0.0203,-0.1062,session_close,50.75,51.11,0.019965,ob_prox
2026-04-14,10:00,INTCUSDT,SHORT,63.53,64.513,61.564,7.6907,14.0,13.9591,-0.0363,0.0046,-0.0409,-0.3052,session_close,63.53,64.37,0.035855,ob_prox
2026-04-15,09:45,INTCUSDT,LONG,65.02,62.7466,69.5668,3.4034,14.0,13.9943,-0.0037,0.002,-0.0057,-0.0308,session_close,62.89,65.02,0.014951,ob_prox
2026-04-23,13:15,INTCUSDT,SHORT,67.94,68.4243,66.9714,16.6947,14.0,14.228,0.238,0.01,0.228,2.0,win,67.94,68.24,0.009402,ob_prox
2026-04-24,09:45,INTCUSDT,SHORT,82.11,85.438,75.4539,2.936,14.0,13.9825,-0.0157,0.0018,-0.0175,-0.1322,session_close,82.11,85.24,0.022153,ob_prox
2026-04-27,09:30,INTCUSDT,LONG,83.11,82.319,84.6921,12.5026,14.0,14.2305,0.238,0.0075,0.2305,2.0,win,82.5,83.11,0.028926,ob_prox
2026-04-28,09:30,INTCUSDT,LONG,81.57,80.2316,84.2467,7.2528,14.0,14.2336,0.238,0.0044,0.2336,2.0,win,80.42,81.57,0.017544,ob_prox
2026-04-30,11:00,INTCUSDT,LONG,93.36,92.3787,95.3226,11.3214,14.0,13.8742,-0.119,0.0068,-0.1258,-1.0,loss,92.62,93.36,0.017292,ob_prox
2026-05-01,10:45,INTCUSDT,LONG,99.39,97.6143,102.9414,6.6608,14.0,14.0181,0.0221,0.004,0.0181,0.1858,session_close,97.87,99.39,0.023633,ob_prox
2026-05-08,11:30,INTCUSDT,LONG,117.15,115.8594,119.7313,10.8016,14.0,14.2315,0.238,0.0065,0.2315,2.0,win,116.23,117.15,0.01238,ob_prox
2026-05-13,15:15,INTCUSDT,SHORT,120.49,121.7898,117.8904,11.0313,14.0,14.0044,0.011,0.0066,0.0044,0.0923,session_close,120.49,121.41,0.010243,ob_prox
2026-05-15,15:15,INTCUSDT,SHORT,109.22,110.3115,107.037,11.9077,14.0,14.0343,0.0414,0.0071,0.0343,0.3481,session_close,109.22,109.93,0.013878,ob_prox
2026-05-18,11:15,INTCUSDT,SHORT,107.63,109.253,104.384,7.8916,14.0,14.2333,0.238,0.0047,0.2333,2.0,win,107.63,108.89,0.027775,ob_prox
2026-05-19,13:00,INTCUSDT,LONG,110.84,109.5349,113.4502,10.1065,14.0,13.993,-0.0009,0.0061,-0.007,-0.0077,session_close,109.91,110.84,0.041686,ob_prox
2026-05-21,13:00,INTCUSDT,LONG,117.66,116.2215,120.537,9.7335,14.0,14.072,0.0778,0.0058,0.072,0.6535,session_close,116.61,117.66,0.00898,ob_prox
2026-05-22,10:00,INTCUSDT,LONG,121.32,118.201,127.558,4.6288,14.0,13.9445,-0.0527,0.0028,-0.0555,-0.4425,session_close,118.58,121.32,0.013823,ob_prox
2026-05-26,09:45,INTCUSDT,LONG,122.98,117.2693,134.4014,2.5627,14.0,14.0104,0.0119,0.0015,0.0104,0.0998,session_close,117.61,122.98,0.025786,ob_prox
2026-05-27,15:15,INTCUSDT,LONG,120.56,119.6235,122.4331,15.319,14.0,14.1573,0.1665,0.0092,0.1573,1.3988,session_close,119.97,120.56,0.008543,ob_prox
2026-05-29,09:30,INTCUSDT,SHORT,122.86,124.3471,119.8857,9.8312,14.0,14.2321,0.238,0.0059,0.2321,2.0,win,122.86,123.98,0.011541,ob_prox
2026-06-01,10:15,INTCUSDT,LONG,111.05,106.6073,119.9353,2.9746,14.0,13.9545,-0.0437,0.0018,-0.0455,-0.3669,session_close,106.96,111.05,0.023282,ob_prox
2026-06-02,12:30,INTCUSDT,SHORT,107.48,109.398,103.644,6.6684,14.0,13.9681,-0.0279,0.004,-0.0319,-0.2346,session_close,107.48,109.04,0.008916,ob_prox
2026-06-03,10:30,INTCUSDT,SHORT,113.58,115.3264,110.0872,7.7393,14.0,14.0547,0.0593,0.0046,0.0547,0.4982,session_close,113.58,114.95,0.023294,ob_prox
2026-06-04,12:15,INTCUSDT,LONG,110.71,109.9536,112.2228,17.4179,14.0,14.2275,0.238,0.0105,0.2275,2.0,win,110.33,110.71,0.009342,ob_prox
2026-06-05,11:15,INTCUSDT,SHORT,104.16,106.5678,99.3444,5.1478,14.0,14.2349,0.238,0.0031,0.2349,2.0,win,104.16,106.17,0.008195,ob_prox
2026-06-09,11:45,INTCUSDT,SHORT,105.39,107.1119,101.9462,7.2835,14.0,13.8766,-0.119,0.0044,-0.1234,-1.0,loss,105.39,106.68,0.044639,ob_prox
2026-06-11,10:45,INTCUSDT,SHORT,112.43,118.1122,101.0656,2.3546,14.0,13.8796,-0.119,0.0014,-0.1204,-1.0,loss,112.43,117.66,0.041979,ob_prox
2026-06-12,12:30,INTCUSDT,LONG,125.39,123.1134,129.9432,6.5543,14.0,13.9553,-0.0408,0.0039,-0.0447,-0.3426,session_close,123.58,125.39,0.013069,ob_prox
2026-06-16,15:00,INTCUSDT,SHORT,119.86,121.5903,116.3994,8.2434,14.0,14.1863,0.1912,0.0049,0.1863,1.6067,session_close,119.86,121.14,0.015,ob_prox
2026-06-18,11:00,INTCUSDT,LONG,130.56,127.5673,136.5453,5.1916,14.0,14.1313,0.1344,0.0031,0.1313,1.1294,session_close,128.02,130.56,0.021339,ob_prox
2026-06-22,13:15,INTCUSDT,LONG,140.47,138.9899,143.4302,11.2938,14.0,14.0439,0.0507,0.0068,0.0439,0.4256,session_close,139.43,140.47,0.016086,ob_prox
2026-06-24,10:30,INTCUSDT,LONG,135.26,129.0293,147.7215,2.5833,14.0,13.8795,-0.119,0.0015,-0.1205,-1.0,loss,129.49,135.26,0.014427,ob_prox
2026-06-25,13:00,INTCUSDT,LONG,130.25,128.1773,134.3955,7.4779,14.0,14.1591,0.1636,0.0045,0.1591,1.375,session_close,128.66,130.25,0.022537,ob_prox
2026-06-26,11:00,INTCUSDT,SHORT,129.17,131.782,123.9461,5.8849,14.0,14.0598,0.0633,0.0035,0.0598,0.5322,session_close,129.17,131.31,0.010974,ob_prox
2026-02-10,10:15,AMZNUSDT,LONG,209.72,206.2706,216.6189,7.235,14.0,13.9026,-0.0931,0.0043,-0.0974,-0.7827,session_close,206.69,209.72,0.009287,ob_prox
2026-02-11,11:45,AMZNUSDT,SHORT,205.15,207.0603,201.3294,12.7796,14.0,14.0459,0.0536,0.0077,0.0459,0.4502,session_close,205.15,206.65,0.016684,ob_prox
2026-02-17,10:45,AMZNUSDT,LONG,200.41,197.1092,207.0116,7.2251,14.0,14.0307,0.035,0.0043,0.0307,0.2939,session_close,197.51,200.41,0.013358,ob_prox
2026-02-20,10:00,AMZNUSDT,LONG,207.79,205.5844,212.2012,11.2111,14.0,14.1325,0.1392,0.0067,0.1325,1.1698,session_close,206.0,207.79,0.022037,ob_prox
2026-02-23,11:00,AMZNUSDT,SHORT,204.76,205.5004,203.2792,32.9109,14.0,14.2183,0.238,0.0197,0.2183,2.0,win,204.76,205.2,0.00831,ob_prox
2026-02-24,12:00,AMZNUSDT,LONG,209.62,208.3558,212.1484,19.7316,14.0,13.9035,-0.0847,0.0118,-0.0965,-0.7119,session_close,208.66,209.62,0.00827,ob_prox
2026-02-26,12:15,AMZNUSDT,SHORT,208.07,209.4439,205.3222,18.0219,14.0,13.9935,0.0043,0.0108,-0.0065,0.0364,session_close,208.07,209.15,0.009802,ob_prox
2026-02-27,10:30,AMZNUSDT,LONG,207.58,205.0584,212.6231,9.7963,14.0,14.1111,0.117,0.0059,0.1111,0.9835,session_close,205.35,207.58,0.009568,ob_prox
2026-03-05,09:30,AMZNUSDT,LONG,216.09,215.0802,218.1095,25.4659,14.0,14.2227,0.238,0.0153,0.2227,2.0,win,215.38,216.09,0.02073,ob_prox
2026-03-10,10:45,AMZNUSDT,LONG,214.06,212.6904,216.7992,18.5988,14.0,14.0114,0.0226,0.0112,0.0114,0.1898,session_close,212.97,214.06,0.01036,ob_prox
2026-03-13,11:15,AMZNUSDT,SHORT,208.27,209.2454,206.3193,25.4101,14.0,14.2228,0.238,0.0152,0.2228,2.0,win,208.27,208.97,0.008103,ob_prox
2026-03-17,09:45,AMZNUSDT,LONG,213.59,212.3914,215.9871,21.2066,14.0,14.1561,0.1688,0.0127,0.1561,1.4184,session_close,212.64,213.59,0.008047,ob_prox
2026-04-14,10:15,AMZNUSDT,LONG,246.58,244.9571,249.8257,18.0812,14.0,14.2272,0.238,0.0108,0.2272,2.0,win,245.26,246.58,0.01094,ob_prox
2026-04-20,10:15,AMZNUSDT,SHORT,246.92,248.4377,243.8845,19.36,14.0,13.8694,-0.119,0.0116,-0.1306,-1.0,loss,246.92,248.15,0.009019,ob_prox
2026-04-30,10:15,AMZNUSDT,SHORT,259.0,263.1873,250.6254,7.3606,14.0,13.8766,-0.119,0.0044,-0.1234,-1.0,loss,259.0,262.77,0.048649,ob_prox
2026-05-01,11:15,AMZNUSDT,SHORT,268.88,273.7887,259.0626,6.5184,14.0,14.0063,0.0102,0.0039,0.0063,0.0856,session_close,268.88,273.36,0.012387,ob_prox
2026-05-14,10:45,AMZNUSDT,SHORT,268.55,270.9028,263.8445,13.583,14.0,14.0521,0.0602,0.0081,0.0521,0.5058,session_close,268.55,270.58,0.011275,ob_prox
2026-05-18,11:15,AMZNUSDT,SHORT,266.55,268.9763,261.6973,13.073,14.0,14.0677,0.0755,0.0078,0.0677,0.6347,session_close,266.55,268.68,0.008201,ob_prox
2026-05-28,14:15,AMZNUSDT,LONG,272.72,271.825,274.51,36.2615,14.0,14.2162,0.238,0.0218,0.2162,2.0,win,272.14,272.72,0.00824,ob_prox
2026-06-08,10:00,AMZNUSDT,SHORT,246.56,249.8747,239.9306,8.8516,14.0,14.0363,0.0416,0.0053,0.0363,0.35,session_close,246.56,249.55,0.008228,ob_prox
2026-06-18,10:45,AMZNUSDT,LONG,241.04,235.9168,251.2863,5.5989,14.0,14.0793,0.0827,0.0034,0.0793,0.6949,session_close,236.27,241.04,0.01415,ob_prox
2026-06-29,11:30,AMZNUSDT,SHORT,242.29,243.5056,239.8588,23.7192,14.0,14.1689,0.1831,0.0142,0.1689,1.5384,session_close,242.29,243.16,0.009611,ob_prox
2026-02-10,10:30,COINUSDT,LONG,165.56,162.5189,171.6422,6.4784,14.0,13.8783,-0.1178,0.0039,-0.1217,-0.9898,session_close,162.85,165.56,0.021309,ob_prox
2026-02-11,11:45,COINUSDT,SHORT,151.03,152.9621,147.1659,9.3023,14.0,13.8754,-0.119,0.0056,-0.1246,-1.0,loss,151.03,152.66,0.008885,ob_prox
2026-02-12,14:00,COINUSDT,LONG,141.33,139.8973,144.1953,11.7392,14.0,13.9739,-0.0191,0.007,-0.0261,-0.1605,session_close,140.18,141.33,0.008433,ob_prox
2026-02-17,10:30,COINUSDT,LONG,166.42,158.1372,182.9857,2.391,14.0,13.992,-0.0066,0.0014,-0.008,-0.0555,session_close,158.47,166.42,0.01809,ob_prox
2026-02-18,12:00,COINUSDT,SHORT,168.4,169.7068,165.7864,15.3349,14.0,14.2288,0.238,0.0092,0.2288,2.0,win,168.4,169.37,0.024613,ob_prox
2026-02-23,13:45,COINUSDT,SHORT,160.44,162.0037,157.3125,12.2095,14.0,14.0102,0.0175,0.0073,0.0102,0.1471,session_close,160.44,161.64,0.008872,ob_prox
